FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
6474,12148,21,4,Fast checkout and friendly advice,2022-02-02
6475,4229,8,4,Great selection and clean store,2021-04-05
6476,11757,14,3,Prices were a bit high,2025-12-06
6477,5076,13,4,Good prices during promotion,2024-07-05
6478,3780,7,4,Fast checkout and friendly advice,2023-05-09
6479,6572,23,4,Great selection and clean store,2021-08-04
6480,8079,5,4,Good prices during promotion,2022-08-06
6481,6483,12,3,Store was busy but okay,2025-09-11
6482,541,15,4,Good prices during promotion,2022-05-17
6483,1736,20,3,Prices were a bit high,2022-05-03
6484,5690,16,4,Good prices during promotion,2021-01-15
6485,9853,3,4,Helpful staff and healthy plants,2024-10-17
6486,329,5,3,Average product selection,2024-03-21
6487,3246,16,2,Discount was confusing,2022-11-06
6488,30,21,4,Great selection and clean store,2022-05-12
6489,9918,22,4,Helpful staff and healthy plants,2024-09-17
6490,4736,2,3,Decent experience overall,2025-06-20
6491,14389,23,3,Average product selection,2023-12-13
6492,4581,1,4,Helpful staff and healthy plants,2024-01-20
6493,12879,23,5,Loved the indoor plant variety,2023-04-08
6494,11030,18,3,Store was busy but okay,2022-08-20
6495,4786,6,4,Loved the indoor plant variety,2025-11-27
6496,552,13,3,Decent experience overall,2025-05-14
6497,14530,20,5,Helpful staff and healthy plants,2024-07-12
6498,4147,21,4,Loved the indoor plant variety,2024-11-10
6499,13007,14,4,Great selection and clean store,2023-11-24
6500,2221,18,4,Loved the indoor plant variety,2024-07-10
6501,11296,3,3,Store was busy but okay,2023-10-09
6502,14728,18,5,Loved the indoor plant variety,2023-05-13
6503,1184,1,4,Helpful staff and healthy plants,2023-08-26
6504,6427,15,3,Average product selection,2025-11-23
6505,8380,15,4,Great selection and clean store,2022-01-03
6506,2736,20,3,Average product selection,2022-09-24
6507,9376,25,5,Good prices during promotion,2024-06-07
6508,2774,24,4,Good prices during promotion,2021-01-12
6509,11973,7,3,Some items were out of stock,2022-06-03
6510,1570,1,3,Decent experience overall,2023-08-03
6511,8721,17,4,Good prices during promotion,2025-11-10
6512,738,25,5,Helpful staff and healthy plants,2021-04-19
6513,3425,11,4,Loved the indoor plant variety,2022-11-24
6514,547,7,3,Average product selection,2024-07-07
6515,13594,20,3,Prices were a bit high,2022-04-20
6516,8905,1,4,Helpful staff and healthy plants,2021-05-28
6517,11879,11,3,Decent experience overall,2021-05-01
6518,5678,18,4,Fast checkout and friendly advice,2025-02-02
6519,3124,15,4,Fast checkout and friendly advice,2022-05-02
6520,2594,10,4,Good prices during promotion,2024-05-12
6521,2319,18,4,Loved the indoor plant variety,2024-03-02
6522,325,17,5,Helpful staff and healthy plants,2022-11-19
6523,2833,20,5,Fast checkout and friendly advice,2025-04-09
6524,6575,1,4,Fast checkout and friendly advice,2024-04-20
6525,2949,14,4,Good prices during promotion,2023-09-15
6526,12146,11,4,Fast checkout and friendly advice,2021-02-25
6527,9174,22,4,Helpful staff and healthy plants,2023-03-15
6528,1967,25,4,Helpful staff and healthy plants,2023-06-10
6529,7924,9,4,Good prices during promotion,2023-07-06
6530,14651,1,4,Fast checkout and friendly advice,2022-08-24
6531,7172,10,5,Fast checkout and friendly advice,2021-10-11
6532,11448,6,3,Store was busy but okay,2021-11-21
6533,4123,18,4,Fast checkout and friendly advice,2021-04-11
6534,347,24,3,Some items were out of stock,2024-09-16
6535,3230,9,3,Decent experience overall,2022-02-14
6536,2462,24,3,Average product selection,2024-07-12
6537,14522,15,4,Fast checkout and friendly advice,2021-04-08
6538,9911,1,4,Loved the indoor plant variety,2022-02-07
6539,4409,10,3,Decent experience overall,2021-09-03
6540,8650,13,4,Fast checkout and friendly advice,2021-01-10
6541,14412,14,3,Decent experience overall,2024-07-01
6542,12822,1,4,Helpful staff and healthy plants,2024-01-26
6543,2822,23,3,Some items were out of stock,2024-09-04
6544,14855,14,4,Good prices during promotion,2022-05-17
6545,4291,18,4,Great selection and clean store,2022-11-25
6546,4307,10,3,Average product selection,2025-01-11
6547,11957,21,5,Great selection and clean store,2025-11-24
6548,9539,24,4,Great selection and clean store,2023-08-08
6549,14048,1,5,Good prices during promotion,2024-04-20
6550,3784,16,4,Loved the indoor plant variety,2023-10-05
6551,5547,19,4,Loved the indoor plant variety,2022-03-16
6552,6451,11,2,Discount was confusing,2024-08-22
6553,4065,7,3,Some items were out of stock,2022-03-23
6554,9486,25,4,Fast checkout and friendly advice,2023-01-26
6555,54,24,3,Decent experience overall,2022-08-22
6556,7104,1,4,Fast checkout and friendly advice,2024-04-19
6557,7291,18,1,Plant quality was disappointing,2021-06-28
6558,11164,14,4,Helpful staff and healthy plants,2022-08-12
6559,11036,10,5,Great selection and clean store,2022-01-18
6560,14135,1,5,Helpful staff and healthy plants,2021-10-14
6561,11071,9,3,Store was busy but okay,2025-12-25
6562,9980,16,4,Good prices during promotion,2022-12-04
6563,14245,2,3,Some items were out of stock,2021-05-22
6564,10242,14,4,Great selection and clean store,2024-09-17
6565,11508,16,5,Loved the indoor plant variety,2024-07-14
6566,1318,12,3,Some items were out of stock,2025-10-12
6567,4057,12,4,Fast checkout and friendly advice,2024-12-13
6568,4682,10,4,Helpful staff and healthy plants,2022-05-03
6569,2089,24,3,Average product selection,2021-04-02
6570,717,6,3,Average product selection,2021-11-14
6571,14300,10,3,Store was busy but okay,2022-01-18
6572,13490,14,3,Average product selection,2022-12-10
6573,2004,3,3,Store was busy but okay,2024-11-07
6574,9640,9,2,Competitor had better price,2025-06-17
6575,14471,21,4,Fast checkout and friendly advice,2024-04-28
6576,5380,23,5,Loved the indoor plant variety,2023-08-07
6577,7392,25,3,Store was busy but okay,2021-11-11
6578,1238,6,4,Good prices during promotion,2023-12-12
6579,10984,14,4,Helpful staff and healthy plants,2022-04-27
6580,6853,5,4,Great selection and clean store,2022-03-06
6581,818,15,4,Helpful staff and healthy plants,2024-12-27
6582,2851,11,4,Good prices during promotion,2022-11-13
6583,12193,17,3,Prices were a bit high,2023-02-24
6584,9682,4,2,Competitor had better price,2021-03-12
6585,3028,9,3,Average product selection,2022-06-10
6586,885,7,5,Loved the indoor plant variety,2022-10-17
6587,2794,4,5,Helpful staff and healthy plants,2021-05-13
6588,2052,14,4,Great selection and clean store,2023-12-16
6589,13240,10,4,Great selection and clean store,2023-04-20
6590,13069,23,5,Fast checkout and friendly advice,2021-10-09
6591,669,14,4,Loved the indoor plant variety,2024-08-14
6592,6704,12,3,Some items were out of stock,2021-05-08
6593,7864,14,4,Helpful staff and healthy plants,2021-06-15
6594,7288,12,4,Good prices during promotion,2024-03-21
6595,9035,22,4,Good prices during promotion,2021-05-02
6596,11686,9,5,Loved the indoor plant variety,2024-11-20
6597,9459,16,3,Store was busy but okay,2024-08-16
6598,2107,24,4,Good prices during promotion,2022-05-11
6599,2533,4,3,Decent experience overall,2024-06-16
6600,1570,7,3,Store was busy but okay,2022-06-02
6601,504,10,4,Loved the indoor plant variety,2021-05-20
6602,575,17,3,Some items were out of stock,2025-09-15
6603,4277,3,5,Good prices during promotion,2024-04-18
6604,14172,15,4,Good prices during promotion,2021-07-04
6605,4581,9,5,Helpful staff and healthy plants,2024-08-25
6606,4340,3,4,Fast checkout and friendly advice,2025-09-12
6607,8,5,4,Helpful staff and healthy plants,2025-01-16
6608,656,16,3,Store was busy but okay,2021-03-10
6609,9154,7,3,Store was busy but okay,2022-02-01
6610,11315,14,4,Helpful staff and healthy plants,2024-05-18
6611,11206,4,3,Some items were out of stock,2025-05-06
6612,2224,9,5,Fast checkout and friendly advice,2021-01-19
6613,11801,12,2,Competitor had better price,2024-04-19
6614,8296,11,4,Loved the indoor plant variety,2025-08-09
6615,10243,22,4,Loved the indoor plant variety,2023-12-07
6616,11161,3,4,Great selection and clean store,2021-03-25
6617,11266,20,3,Some items were out of stock,2022-02-21
6618,4106,3,3,Prices were a bit high,2023-02-12
6619,8720,11,4,Fast checkout and friendly advice,2023-04-14
6620,4691,3,5,Loved the indoor plant variety,2024-01-12
6621,479,5,3,Prices were a bit high,2021-05-18
6622,907,2,4,Fast checkout and friendly advice,2023-10-06
6623,6433,8,3,Decent experience overall,2023-09-12
6624,10311,2,4,Great selection and clean store,2022-05-05
6625,9981,12,3,Some items were out of stock,2021-04-19
6626,9993,15,4,Good prices during promotion,2022-06-10
6627,14343,7,2,Could not find what I needed,2025-05-28
6628,319,3,4,Good prices during promotion,2024-05-19
6629,11258,24,4,Fast checkout and friendly advice,2022-07-02
6630,10639,15,5,Fast checkout and friendly advice,2025-12-03
6631,7223,21,3,Decent experience overall,2023-09-04
6632,6171,16,4,Fast checkout and friendly advice,2024-04-19
6633,7600,21,4,Great selection and clean store,2022-02-20
6634,8400,11,5,Loved the indoor plant variety,2025-03-13
6635,7407,24,4,Fast checkout and friendly advice,2023-03-13
6636,2030,18,4,Good prices during promotion,2021-06-21
6637,10479,25,4,Great selection and clean store,2021-05-27
6638,5171,3,3,Decent experience overall,2025-02-03
6639,12370,9,3,Prices were a bit high,2021-04-13
6640,10649,24,3,Prices were a bit high,2023-02-02
6641,13602,2,4,Loved the indoor plant variety,2024-12-24
6642,7299,12,4,Good prices during promotion,2025-11-01
6643,14723,20,3,Average product selection,2025-04-06
6644,12193,12,4,Good prices during promotion,2022-08-11
6645,12708,14,4,Loved the indoor plant variety,2025-03-27
6646,10835,10,4,Loved the indoor plant variety,2024-02-20
6647,1358,7,2,Discount was confusing,2025-09-18
6648,11624,2,4,Helpful staff and healthy plants,2025-05-15
6649,4947,22,4,Great selection and clean store,2024-12-19
6650,10244,24,4,Helpful staff and healthy plants,2021-04-11
6651,6139,19,5,Good prices during promotion,2025-10-28
6652,14320,10,5,Loved the indoor plant variety,2021-03-24
6653,13891,14,4,Fast checkout and friendly advice,2022-04-14
6654,14129,21,4,Fast checkout and friendly advice,2025-06-27
6655,12509,14,4,Great selection and clean store,2023-12-21
6656,1620,15,3,Decent experience overall,2021-04-03
6657,8923,12,4,Fast checkout and friendly advice,2024-03-18
6658,4370,2,4,Loved the indoor plant variety,2024-08-01
6659,7225,17,3,Average product selection,2023-09-09
6660,12638,19,4,Great selection and clean store,2021-05-02
6661,3326,2,4,Helpful staff and healthy plants,2024-03-03
6662,6412,12,3,Store was busy but okay,2021-02-25
6663,5595,13,3,Average product selection,2023-11-26
6664,9566,3,5,Loved the indoor plant variety,2021-11-16
6665,9163,18,3,Store was busy but okay,2021-11-10
6666,6720,6,3,Average product selection,2022-06-18
6667,12068,25,5,Loved the indoor plant variety,2022-04-20
6668,12522,20,5,Loved the indoor plant variety,2024-04-02
6669,3620,17,4,Fast checkout and friendly advice,2021-11-07
6670,11880,23,3,Prices were a bit high,2024-02-22
6671,6497,25,4,Good prices during promotion,2022-07-02
6672,8591,2,4,Good prices during promotion,2021-07-28
6673,2691,11,3,Some items were out of stock,2024-04-09
6674,1131,1,3,Average product selection,2022-04-28
6675,11095,14,4,Helpful staff and healthy plants,2024-05-02
6676,9124,19,4,Loved the indoor plant variety,2021-12-20
6677,5006,1,5,Helpful staff and healthy plants,2023-10-21
6678,6684,9,3,Store was busy but okay,2025-07-24
6679,5920,22,3,Some items were out of stock,2024-03-03
6680,9420,4,5,Good prices during promotion,2024-02-27
6681,4512,22,4,Helpful staff and healthy plants,2022-06-02
6682,5974,1,4,Good prices during promotion,2025-12-01
6683,9811,1,4,Fast checkout and friendly advice,2022-05-26
6684,12488,22,4,Loved the indoor plant variety,2021-01-22
6685,277,11,3,Average product selection,2021-10-10
6686,4627,6,3,Store was busy but okay,2022-04-09
6687,7578,20,3,Prices were a bit high,2024-02-09
6688,2850,11,2,Competitor had better price,2021-12-19
6689,2660,19,4,Great selection and clean store,2021-12-06
6690,13770,3,2,Could not find what I needed,2023-05-11
6691,8890,19,4,Great selection and clean store,2021-07-09
6692,7908,23,5,Great selection and clean store,2024-12-17
6693,5306,3,4,Good prices during promotion,2021-04-20
6694,14188,25,5,Loved the indoor plant variety,2024-04-19
6695,10158,9,4,Great selection and clean store,2024-10-21
6696,14561,7,4,Great selection and clean store,2021-11-22
6697,4879,17,5,Good prices during promotion,2021-04-18
6698,3669,6,4,Helpful staff and healthy plants,2024-11-04
6699,14307,21,3,Average product selection,2023-11-11
6700,3526,15,3,Store was busy but okay,2023-03-01
6701,957,9,4,Fast checkout and friendly advice,2021-10-21
6702,9877,24,5,Good prices during promotion,2023-03-04
6703,6611,6,4,Fast checkout and friendly advice,2024-12-06
6704,3174,7,2,Plant quality was disappointing,2025-06-07
6705,13744,10,3,Decent experience overall,2024-03-10
6706,4259,13,4,Great selection and clean store,2021-04-08
6707,14131,6,3,Prices were a bit high,2021-08-06
6708,6782,6,5,Loved the indoor plant variety,2025-08-21
6709,6136,13,4,Fast checkout and friendly advice,2025-10-08
6710,4763,8,4,Helpful staff and healthy plants,2024-03-13
6711,7779,22,3,Prices were a bit high,2024-05-04
6712,614,25,3,Average product selection,2025-05-25
6713,8669,1,2,Competitor had better price,2024-11-11
6714,13876,2,4,Helpful staff and healthy plants,2021-05-11
6715,4313,5,5,Helpful staff and healthy plants,2024-10-05
6716,378,23,4,Fast checkout and friendly advice,2022-06-21
6717,9118,20,3,Prices were a bit high,2023-05-08
6718,4012,2,4,Great selection and clean store,2025-05-24
6719,4884,17,4,Good prices during promotion,2022-10-18
6720,9249,1,4,Helpful staff and healthy plants,2025-09-19
6721,909,19,3,Store was busy but okay,2025-05-07
6722,1973,23,1,Competitor had better price,2021-12-27
6723,4486,24,4,Fast checkout and friendly advice,2023-04-27
6724,1220,22,3,Average product selection,2023-09-18
6725,14142,6,4,Good prices during promotion,2022-03-05
6726,4675,16,5,Helpful staff and healthy plants,2021-09-17
6727,9488,8,3,Decent experience overall,2021-12-23
6728,924,1,3,Average product selection,2024-12-25
6729,3601,23,3,Some items were out of stock,2024-05-13
6730,14451,19,5,Good prices during promotion,2021-04-26
6731,13471,6,4,Fast checkout and friendly advice,2024-02-01
6732,8126,7,3,Prices were a bit high,2025-06-25
6733,12674,5,3,Decent experience overall,2025-03-13
6734,12484,12,4,Helpful staff and healthy plants,2023-11-08
6735,14209,1,3,Some items were out of stock,2021-07-09
6736,14473,17,5,Good prices during promotion,2022-10-16
6737,8507,10,5,Good prices during promotion,2023-04-04
6738,14587,23,4,Good prices during promotion,2022-10-19
6739,7707,24,3,Some items were out of stock,2025-10-24
6740,10152,11,4,Loved the indoor plant variety,2021-03-15
6741,1910,10,4,Helpful staff and healthy plants,2021-02-26
6742,13974,25,4,Good prices during promotion,2025-10-14
6743,5234,24,5,Loved the indoor plant variety,2024-04-27
6744,6310,10,4,Loved the indoor plant variety,2021-06-06
6745,12049,17,3,Store was busy but okay,2023-04-23
6746,1899,15,3,Decent experience overall,2025-06-20
6747,840,15,5,Loved the indoor plant variety,2023-05-09
6748,751,21,4,Good prices during promotion,2023-04-20
6749,12356,8,5,Fast checkout and friendly advice,2022-07-11
6750,1271,17,5,Fast checkout and friendly advice,2021-06-03
6751,4709,14,3,Prices were a bit high,2025-06-22
6752,4991,18,3,Average product selection,2021-07-09
6753,13880,21,4,Good prices during promotion,2025-12-03
6754,7486,16,5,Fast checkout and friendly advice,2025-06-04
6755,14657,6,5,Helpful staff and healthy plants,2022-12-25
6756,8169,13,4,Loved the indoor plant variety,2022-10-25
6757,2173,4,5,Fast checkout and friendly advice,2025-10-24
6758,3005,2,5,Loved the indoor plant variety,2025-05-24
6759,12971,1,4,Fast checkout and friendly advice,2021-08-14
6760,14201,6,3,Prices were a bit high,2022-07-01
6761,12975,9,5,Good prices during promotion,2023-06-24
6762,3774,1,4,Fast checkout and friendly advice,2022-05-25
6763,12872,1,4,Loved the indoor plant variety,2021-10-20
6764,13272,18,4,Helpful staff and healthy plants,2023-04-26
6765,1899,17,3,Some items were out of stock,2024-01-12
6766,5708,13,2,Plant quality was disappointing,2023-04-01
6767,8109,12,4,Loved the indoor plant variety,2022-04-05
6768,335,17,4,Fast checkout and friendly advice,2023-05-28
6769,688,15,4,Great selection and clean store,2022-12-18
6770,2868,11,3,Decent experience overall,2024-04-13
6771,266,2,3,Some items were out of stock,2021-05-24
6772,7211,23,5,Loved the indoor plant variety,2022-10-04
6773,6694,16,3,Store was busy but okay,2021-04-26
6774,6621,22,4,Good prices during promotion,2021-08-25
6775,12449,11,3,Average product selection,2025-05-28
6776,1508,13,4,Helpful staff and healthy plants,2024-11-11
6777,13429,18,4,Fast checkout and friendly advice,2021-11-06
6778,12661,2,4,Good prices during promotion,2021-03-18
6779,1256,12,4,Helpful staff and healthy plants,2025-04-01
6780,14007,3,4,Fast checkout and friendly advice,2021-12-21
6781,1004,2,3,Prices were a bit high,2025-03-20
6782,4188,8,3,Average product selection,2024-10-20
6783,11961,12,5,Helpful staff and healthy plants,2023-12-27
6784,4532,23,4,Loved the indoor plant variety,2022-10-08
6785,9853,12,4,Good prices during promotion,2024-03-27
6786,9196,18,4,Great selection and clean store,2022-05-17
6787,12279,15,5,Loved the indoor plant variety,2023-11-10
6788,1276,9,3,Decent experience overall,2021-10-16
6789,4448,7,4,Loved the indoor plant variety,2023-03-04
6790,353,22,4,Good prices during promotion,2023-06-17
6791,13957,6,5,Great selection and clean store,2022-02-27
6792,7261,19,5,Loved the indoor plant variety,2022-12-16
6793,14536,11,4,Helpful staff and healthy plants,2023-04-28
6794,4051,8,3,Some items were out of stock,2022-07-09
6795,13833,21,3,Some items were out of stock,2022-08-24
6796,8129,19,3,Some items were out of stock,2021-05-03
6797,13769,22,4,Helpful staff and healthy plants,2024-05-11
6798,13913,20,5,Loved the indoor plant variety,2023-07-18
6799,11430,9,5,Fast checkout and friendly advice,2023-10-14
6800,3031,12,3,Prices were a bit high,2023-05-21
6801,4343,14,4,Good prices during promotion,2024-05-16
6802,2110,22,3,Average product selection,2025-09-02
6803,3929,9,4,Helpful staff and healthy plants,2025-10-23
6804,6217,15,3,Some items were out of stock,2025-03-05
6805,4353,18,5,Loved the indoor plant variety,2023-03-26
6806,12127,22,4,Helpful staff and healthy plants,2021-06-20
6807,8574,13,4,Helpful staff and healthy plants,2021-03-28
6808,3625,7,4,Great selection and clean store,2022-04-18
6809,7429,21,5,Fast checkout and friendly advice,2024-02-17
6810,1854,7,5,Loved the indoor plant variety,2021-04-23
6811,12416,9,2,Competitor had better price,2025-11-14
6812,4050,6,5,Helpful staff and healthy plants,2022-03-28
6813,13047,18,5,Good prices during promotion,2023-12-07
6814,1401,12,4,Good prices during promotion,2024-04-14
6815,3564,12,5,Fast checkout and friendly advice,2025-06-03
6816,9015,15,3,Store was busy but okay,2022-02-18
6817,2549,9,4,Fast checkout and friendly advice,2022-04-22
6818,13626,22,4,Good prices during promotion,2023-04-06
6819,92,23,4,Loved the indoor plant variety,2024-11-08
6820,12179,24,3,Prices were a bit high,2025-03-07
6821,3009,3,4,Fast checkout and friendly advice,2023-11-28
6822,13543,3,3,Store was busy but okay,2025-05-10
6823,4045,5,4,Good prices during promotion,2024-04-13
6824,9511,6,2,Discount was confusing,2025-03-13
6825,14840,2,2,Competitor had better price,2022-08-26
6826,13642,10,4,Loved the indoor plant variety,2025-06-06
6827,4901,6,3,Average product selection,2025-06-16
6828,6054,16,3,Prices were a bit high,2025-06-27
6829,10473,23,4,Helpful staff and healthy plants,2025-01-19
6830,4173,2,5,Helpful staff and healthy plants,2025-03-02
6831,12644,24,4,Helpful staff and healthy plants,2025-09-16
6832,8207,20,2,Long wait and limited stock,2021-07-09
6833,12011,24,4,Great selection and clean store,2021-01-23
6834,4401,3,4,Loved the indoor plant variety,2025-12-14
6835,5553,13,5,Fast checkout and friendly advice,2025-05-26
6836,10066,15,3,Average product selection,2022-08-09
6837,11601,21,3,Average product selection,2023-09-18
6838,14945,14,3,Some items were out of stock,2021-05-01
6839,5528,8,3,Average product selection,2021-08-11
6840,7985,22,3,Average product selection,2021-05-18
6841,12928,1,4,Fast checkout and friendly advice,2023-07-02
6842,7767,21,3,Store was busy but okay,2024-07-17
6843,8729,15,4,Helpful staff and healthy plants,2021-11-06
6844,5951,9,4,Fast checkout and friendly advice,2021-09-20
6845,10698,15,3,Some items were out of stock,2024-03-06
6846,3430,12,4,Fast checkout and friendly advice,2025-06-25
6847,127,3,5,Helpful staff and healthy plants,2021-01-25
6848,8251,6,4,Loved the indoor plant variety,2021-02-19
6849,8282,23,5,Helpful staff and healthy plants,2022-11-16
6850,14311,20,4,Great selection and clean store,2021-03-02
6851,6925,18,5,Loved the indoor plant variety,2021-05-23
6852,4408,14,4,Helpful staff and healthy plants,2024-03-11
6853,14417,7,4,Great selection and clean store,2023-04-23
6854,7398,14,3,Average product selection,2022-05-10
6855,14828,6,2,Competitor had better price,2024-11-26
6856,7138,13,4,Helpful staff and healthy plants,2022-10-22
6857,200,1,4,Helpful staff and healthy plants,2025-03-12
6858,62,7,3,Average product selection,2024-01-27
6859,4797,10,4,Fast checkout and friendly advice,2022-05-09
6860,3135,13,5,Good prices during promotion,2022-05-23
6861,1325,16,5,Loved the indoor plant variety,2022-03-24
6862,2605,25,5,Fast checkout and friendly advice,2025-11-09
6863,10881,13,4,Helpful staff and healthy plants,2023-01-02
6864,12266,25,5,Fast checkout and friendly advice,2025-12-02
6865,6802,12,4,Good prices during promotion,2022-05-20
6866,3851,20,4,Fast checkout and friendly advice,2023-04-08
6867,5406,13,4,Great selection and clean store,2021-03-24
6868,9304,11,3,Decent experience overall,2024-03-15
6869,11370,2,4,Good prices during promotion,2022-10-04
6870,4647,20,4,Loved the indoor plant variety,2022-09-17
6871,5688,1,4,Great selection and clean store,2024-06-07
6872,10722,16,5,Helpful staff and healthy plants,2025-12-18
6873,14892,21,3,Prices were a bit high,2022-08-21
6874,14363,16,4,Great selection and clean store,2021-01-14
6875,14980,12,4,Loved the indoor plant variety,2022-06-25
6876,7062,24,5,Great selection and clean store,2023-04-11
6877,2035,9,3,Prices were a bit high,2022-07-15
6878,3087,9,4,Loved the indoor plant variety,2022-09-06
6879,9238,24,4,Great selection and clean store,2024-03-11
6880,6790,16,5,Great selection and clean store,2021-09-17
6881,6136,4,1,Could not find what I needed,2025-04-13
6882,6682,18,4,Good prices during promotion,2025-08-23
6883,13549,18,4,Loved the indoor plant variety,2023-12-10
6884,14985,4,4,Fast checkout and friendly advice,2021-11-27
6885,1042,21,4,Loved the indoor plant variety,2023-11-07
6886,3998,3,4,Loved the indoor plant variety,2024-12-03
6887,9842,16,5,Good prices during promotion,2023-04-10
6888,3639,24,3,Some items were out of stock,2024-09-13
6889,1047,1,4,Fast checkout and friendly advice,2025-04-23
6890,14372,8,3,Some items were out of stock,2023-12-05
6891,3274,14,4,Fast checkout and friendly advice,2025-01-25
6892,3861,13,3,Decent experience overall,2025-07-14
6893,14668,5,5,Fast checkout and friendly advice,2022-03-18
6894,10454,10,4,Fast checkout and friendly advice,2025-10-10
6895,1370,14,5,Fast checkout and friendly advice,2023-06-01
6896,7906,7,5,Fast checkout and friendly advice,2023-06-02
6897,129,15,4,Loved the indoor plant variety,2024-03-15
6898,3465,8,4,Loved the indoor plant variety,2023-10-16
6899,9653,9,3,Average product selection,2022-06-05
6900,1193,4,4,Helpful staff and healthy plants,2023-04-18
6901,2002,1,3,Prices were a bit high,2022-11-25
6902,8881,15,3,Store was busy but okay,2024-12-04
6903,12557,16,4,Loved the indoor plant variety,2022-01-16
6904,11940,22,4,Helpful staff and healthy plants,2023-03-25
6905,11571,18,5,Fast checkout and friendly advice,2021-05-18
6906,5702,14,5,Fast checkout and friendly advice,2021-08-07
6907,5831,10,5,Great selection and clean store,2025-09-13
6908,11733,1,4,Helpful staff and healthy plants,2024-12-18
6909,3337,12,4,Fast checkout and friendly advice,2023-05-17
6910,5498,18,5,Helpful staff and healthy plants,2022-09-20
6911,10571,18,4,Fast checkout and friendly advice,2022-09-01
6912,5240,3,4,Great selection and clean store,2021-01-04
6913,1108,3,4,Helpful staff and healthy plants,2025-10-19
6914,2368,14,4,Helpful staff and healthy plants,2022-05-13
6915,13802,12,4,Helpful staff and healthy plants,2024-03-21
6916,1344,24,3,Some items were out of stock,2023-11-22
6917,5364,16,4,Loved the indoor plant variety,2025-12-14
6918,6349,9,4,Great selection and clean store,2022-11-06
6919,1293,11,5,Fast checkout and friendly advice,2024-01-13
6920,13053,17,4,Fast checkout and friendly advice,2025-03-28
6921,8668,9,4,Good prices during promotion,2021-06-01
6922,4425,13,3,Some items were out of stock,2025-10-17
6923,14472,17,5,Good prices during promotion,2023-09-07
6924,8845,17,3,Some items were out of stock,2023-10-13
6925,1582,16,5,Fast checkout and friendly advice,2023-06-10
6926,11696,18,3,Store was busy but okay,2022-03-10
6927,9599,9,3,Decent experience overall,2022-03-09
6928,8435,6,4,Helpful staff and healthy plants,2023-08-18
6929,11922,17,3,Some items were out of stock,2024-03-14
6930,6707,3,4,Loved the indoor plant variety,2024-05-11
6931,7055,22,4,Great selection and clean store,2021-09-17
6932,2027,12,3,Average product selection,2023-09-07
6933,2199,24,5,Fast checkout and friendly advice,2021-05-06
6934,1606,18,4,Great selection and clean store,2022-03-24
6935,7005,5,4,Good prices during promotion,2025-03-03
6936,5384,23,4,Fast checkout and friendly advice,2024-05-11
6937,7625,8,3,Average product selection,2021-11-19
6938,4159,4,4,Great selection and clean store,2025-04-20
6939,7781,7,3,Average product selection,2023-04-05
6940,5076,3,4,Great selection and clean store,2021-12-20
6941,8337,4,3,Average product selection,2024-05-27
6942,3240,13,4,Great selection and clean store,2021-04-07
6943,3055,11,4,Fast checkout and friendly advice,2023-12-03
6944,9758,12,4,Loved the indoor plant variety,2022-04-26
6945,2058,19,3,Average product selection,2023-07-01
6946,113,23,4,Good prices during promotion,2023-10-18
6947,8830,2,5,Loved the indoor plant variety,2025-02-12
6948,6439,19,5,Great selection and clean store,2023-02-19
6949,12634,23,5,Loved the indoor plant variety,2025-01-12
6950,14849,1,5,Good prices during promotion,2023-05-13
6951,3876,25,3,Some items were out of stock,2022-12-01
6952,6035,10,4,Fast checkout and friendly advice,2023-05-12
6953,6637,12,3,Decent experience overall,2023-09-19
6954,1942,4,3,Average product selection,2025-03-25
6955,2513,24,2,Discount was confusing,2025-05-25
6956,13910,22,2,Could not find what I needed,2022-11-20
6957,6885,2,5,Good prices during promotion,2022-10-04
6958,8061,11,3,Store was busy but okay,2022-04-26
6959,8794,10,3,Some items were out of stock,2025-12-23
6960,4807,18,3,Some items were out of stock,2021-11-03
6961,5819,4,4,Helpful staff and healthy plants,2021-05-21
6962,10673,5,5,Loved the indoor plant variety,2023-12-03
6963,6618,13,4,Good prices during promotion,2021-07-25
6964,9783,23,3,Average product selection,2021-04-02
6965,12865,17,5,Good prices during promotion,2022-03-18
6966,3865,3,5,Helpful staff and healthy plants,2021-03-03
6967,3167,7,3,Prices were a bit high,2023-07-16
6968,13808,25,5,Loved the indoor plant variety,2024-05-09
6969,8256,4,3,Decent experience overall,2025-12-09
6970,8838,12,3,Some items were out of stock,2023-01-04
6971,12135,4,3,Some items were out of stock,2022-04-27
6972,7732,15,3,Some items were out of stock,2022-01-23
6973,7607,6,1,Competitor had better price,2021-05-14
6974,9068,3,4,Loved the indoor plant variety,2024-06-24
6975,4931,1,3,Average product selection,2025-09-24
6976,46,17,2,Competitor had better price,2023-04-26
6977,11633,11,4,Great selection and clean store,2025-05-27
6978,10249,17,4,Helpful staff and healthy plants,2021-03-19
6979,11613,22,3,Some items were out of stock,2022-07-23
6980,12856,4,4,Great selection and clean store,2021-02-12
6981,1549,18,4,Fast checkout and friendly advice,2025-06-12
6982,793,5,4,Fast checkout and friendly advice,2025-03-06
6983,14537,13,4,Great selection and clean store,2021-04-23
6984,6974,9,3,Prices were a bit high,2023-12-22
6985,9388,10,3,Decent experience overall,2024-01-26
6986,2277,8,4,Great selection and clean store,2025-04-16
6987,8787,9,3,Store was busy but okay,2022-10-26
